From	To
Q9V4E0	FBgn0039909
Q8IRG5	FBgn0035287
Q9W070	FBgn0035287
Q9W2U9	FBgn0030204
Q7JRQ4	FBgn0033280
Q9VYI6	FBgn0052649
Q9V3D4	FBgn0020415
Q9W1M8	FBgn0034880
Q6IDE2	FBgn0034958
A0A0B4KEY8	FBgn0250851
Q9VK59	FBgn0032454
Q8SYB6	FBgn0039523
Q9VB27	FBgn0039523
Q8T459	FBgn0028941
Q9V458	FBgn0028941
A8JRD0	FBgn0066101
Q9VUX8	FBgn0036563
Q9VSQ5	FBgn0035931
Q7K1W5	FBgn0034027
Q9VKG9	FBgn0032362
Q0KI28	FBgn0083967
A8JNV4	FBgn0085284
Q95U54	FBgn0037301
Q9VKF3	FBgn0032376
Q8IQF1	FBgn0263241
Q9W086	FBgn0035272
Q9VQ35	FBgn0031357
Q8IQD9	FBgn0000451
X2JAX9	FBgn0000451
Q9VFR1	FBgn0260464
Q7KUE8	FBgn0036139
Q9VEW6	FBgn0038418
Q8STH7	FBgn0039938
Q9V480	FBgn0039938
E1JH10	FBgn0267792
Q7KG36	FBgn0267792
Q7JMZ0	FBgn0265605
Q59DN5	FBgn0039938
Q8MT34	FBgn0265605
Q8MSY6	FBgn0267390
Q9Y1L3	FBgn0266557
Q7KU86	FBgn0053276
M9PHA0	FBgn0014133
O61366	FBgn0024232
Q8IPW3	FBgn0051658
M9PIC9	FBgn0037025
P91643	FBgn0015399
Q8IPB2	FBgn0026147
Q8IML3	FBgn0028671
Q8IML4	FBgn0028671
Q8IML5	FBgn0028671
G4LU05	FBgn0265416
Q9VYS5	FBgn0030352
Q9NK80	FBgn0001987
Q9VMP0	FBgn0031724
Q7KNF1	FBgn0026722
Q960Y4	FBgn0026722
Q9W1J2	FBgn0034909
Q4V3E9	FBgn0033744
Q7YU35	FBgn0035696
A0A0B4K760	FBgn0261262
Q8SZ75	FBgn0036716
Q5BIF3	FBgn0086673
Q8IGW4	FBgn0026147
Q95TA0	FBgn0026147
A1Z933	FBgn0061360
Q8MSL9	FBgn0029501
Q9U484	FBgn0029501
Q86NX3	FBgn0053964
Q9VUT3	FBgn0014851
Q9VZG0	FBgn0035512
P24014	FBgn0264089
M9NE35	FBgn0031055
Q960D6	FBgn0038146
Q7JW01	FBgn0041702
O77277	FBgn0025615
Q8T9B7	FBgn0035073
Q7JYK5	FBgn0034291
Q7KHL0	FBgn0267791
Q960C1	FBgn0039385
Q9W3M9	FBgn0029977
Q9VG06	FBgn0038107
M9PIH9	FBgn0261953
O96378	FBgn0261953
X2JCX9	FBgn0013323
Q7KT58	FBgn0028523
A1Z8Q7	FBgn0260959
E1JH39	FBgn0260959
Q7JUM5	FBgn0260959
Q7JZ51	FBgn0034224
Q8T4H6	FBgn0032894
Q9VBY4	FBgn0039272
Q9VM31	FBgn0259111
Q9VM32	FBgn0259111
A0A0B4KGL0	FBgn0038975
Q9W0Y2	FBgn0035082
P17719	FBgn0004087
Q8INI2	FBgn0038097
Q86BK2	FBgn0035198
Q7YTZ9	FBgn0028387
Q9NHW0	FBgn0028387
Q8IRT0	FBgn0052786
Q9VUX2	FBgn0263601
A0A0B4LEZ1	FBgn0033339
P23779	FBgn0004629
B7TB45	FBgn0261526
Q9VZA9	FBgn0261526
P17644	FBgn0000039
Q9VHL4	FBgn0037630
Q7K3V6	FBgn0033184
Q95T12	FBgn0261722
Q9VBM6	FBgn0039368
Q9W0X5	FBgn0035087
Q960B5	FBgn0036463
Q9VUJ2	FBgn0036463
Q8T989	FBgn0038058
Q9VXA8	FBgn0030793
E1JH43	FBgn0033716
Q9V9Y4	FBgn0039840
Q9W3T5	FBgn0052736
Q8SYX3	FBgn0032910
Q9VIG6	FBgn0032910
Q8IR41	FBgn0263994
Q9VXX6	FBgn0263994
Q8SXS0	FBgn0260467
P07186	FBgn0000358
Q9VSU9	FBgn0263456
Q9VCS7	FBgn0263390
Q9VJS5	FBgn0028913
Q9V3R8	FBgn0028375
Q8MT69	FBgn0263110
Q9U4G5	FBgn0261647
Q8IN24	FBgn0027575
Q9BML6	FBgn0027575
Q9Y133	FBgn0027575
A0A0B4LHR4	FBgn0027575
Q8IN62	FBgn0270925
Q8MRL0	FBgn0270925
Q9VDQ9	FBgn0270925
M9PI02	FBgn0265598
M9PJ12	FBgn0263772
Q9W4N4	FBgn0263772
Q9U9A9	FBgn0026317
A8WH76	FBgn0259918
Q9VC30	FBgn0039232
Q95TQ6	FBgn0037530
Q9W539	FBgn0264562
Q8MR44	FBgn0011270
Q95R29	FBgn0051324
Q9VMM4	FBgn0031739
Q95S24	FBgn0036847
Q8IPC3	FBgn0032210
Q9VCI4	FBgn0039113
Q8MRW9	FBgn0051619
P91672	FBgn0014135
Q9VDT9	FBgn0014135
Q7YU08	FBgn0052062
Q8MSP1	FBgn0052062
Q8T3Z3	FBgn0052062
Q9VT98	FBgn0052062
Q9VT99	FBgn0052062
M9NFQ7	FBgn0052062
Q8T0F9	FBgn0027783
Q8T0M6	FBgn0035980
Q9VYE0	FBgn0030477
Q9GPJ1	FBgn0262717
Q9VGY6	FBgn0262717
Q95TE7	FBgn0040074
Q9VFL4	FBgn0038217
Q5PXF9	FBgn0033494
A1Z856	FBgn0033494
Q8IGU8	FBgn0033494
Q8IT87	FBgn0033494
Q9VXT1	FBgn0030659
Q9VHX2	FBgn0037538
Q9W4B1	FBgn0085464
O77267	FBgn0025626
Q9VJZ3	FBgn0032512
Q9VS67	FBgn0035780
Q8IN74	FBgn0261113
Q9VE23	FBgn0261113
P81917	FBgn0026389
A0A0B4KGN9	FBgn0037766
Q9VC80	FBgn0039195
Q86PD7	FBgn0036999
Q9V6U8	FBgn0263697
Q86NN8	FBgn0031830
Q9VMB9	FBgn0031830
Q95S76	FBgn0030274
Q9VZ22	FBgn0030274
Q8MRP0	FBgn0028484
Q9W362	FBgn0260771
Q9VEE9	FBgn0038552
Q9VNP0	FBgn0037428
Q9VNR9	FBgn0037184
X2JEJ0	FBgn0030038
Q8MYY9	FBgn0030474
Q9V3G8	FBgn0028938
Q9VBE2	FBgn0039434
Q8IG86	FBgn0050428
Q8MLN2	FBgn0050428
Q9W1L5	FBgn0262728
Q9VAY9	FBgn0039555
Q9W253	FBgn0034727
Q9VV39	FBgn0285951
Q9VIN9	FBgn0032849
Q8MSS7	FBgn0031639
Q9VIV2	FBgn0002044
Q0IGR3	FBgn0030005
Q9VIQ9	FBgn0263873
Q9VIR0	FBgn0263873
Q8IQ10	FBgn0051954
Q8IP67	FBgn0028540
Q9V3D1	FBgn0028540
Q8SY89	FBgn0033032
Q9VIZ9	FBgn0000075
Q9VWI0	FBgn0031021
Q9VZB4	FBgn0035551
Q9VEG9	FBgn0038536
Q9W2E6	FBgn0034647
Q8MZH0	FBgn0032154
Q9VR34	FBgn0031636
Q9VGV6	FBgn0037845
A1ZAR2	FBgn0034202
Q9VRK8	FBgn0016031
Q3ZZY0	FBgn0037690
Q9VHE0	FBgn0037690
E1JHT4	FBgn0031636
Q9W136	FBgn0259707
Q95U34	FBgn0263199
Q9VWX1	FBgn0030905
Q59E01	FBgn0037234
Q9VM51	FBgn0031881
Q7K3E2	FBgn0031313
Q9VHD1	FBgn0037698
Q9VN58	FBgn0260794
O18399	FBgn0003116
Q24465	FBgn0003116
Q629J6	FBgn0003116
Q95T61	FBgn0027608
Q9VUD1	FBgn0036411
Q8MT59	FBgn0029785
Q9VZY7	FBgn0259200
A8JNP3	FBgn0040305
P58958	FBgn0264556
Q9VKZ8	FBgn0032216
Q9W0F7	FBgn0035216
Q8IN35	FBgn0038880
Q95T44	FBgn0263993
Q8IFW5	FBgn0032439
Q9VK76	FBgn0032439
Q7KA77	FBgn0027490
Q95R51	FBgn0027490
M9NFF9	FBgn0052343
P0C919	FBgn0260229
Q8MQV7	FBgn0038692
Q9VDY6	FBgn0038692
Q7KMK4	FBgn0027561
Q86NY4	FBgn0030685
O46096	FBgn0023507
Q7K511	FBgn0023507
Q8T3X9	FBgn0026666
Q0E910	FBgn0027529
Q7KN83	FBgn0027529
Q9VND2	FBgn0037338
A0A0B4KHX7	FBgn0019990
Q8IQ38	FBgn0083956
X2JG15	FBgn0083956
Q7K8Y3	FBgn0265137
Q7K8Y5	FBgn0265137
Q8MM39	FBgn0265137
Q8MM49	FBgn0265137
Q8MPN5	FBgn0265137
Q8MPN6	FBgn0265137
Q8MPN7	FBgn0265137
Q8MPN8	FBgn0265137
Q8T0M5	FBgn0265137
Q70VI4	FBgn0038294
Q24367	FBgn0011674
Q9VJL5	FBgn0028525
A0A0B4KFT9	FBgn0022987
Q9W187	FBgn0034998
Q9VG09	FBgn0041710
O96395	FBgn0025874
Q9VSG9	FBgn0035867
Q32KD4	FBgn0262739
Q7KY08	FBgn0262739
Q9VRG4	FBgn0031170
M9PDM4	FBgn0267350
M9PHS6	FBgn0263219
Q961N3	FBgn0030706
Q9VXM0	FBgn0030706
Q5U112	FBgn0026179
Q5U159	FBgn0026179
Q95U36	FBgn0026179
B7Z0K8	FBgn0259244
Q8SYW8	FBgn0028931
Q3YMS8	FBgn0261686
Q4V5H1	FBgn0033089
Q9VDK6	FBgn0038811
E1JIR1	FBgn0038811
Q8IN63	FBgn0021776
Q9VP87	FBgn0037044
A1Z7S4	FBgn0033391
Q95T49	FBgn0033391
Q9VE58	FBgn0038630
A8JV41	FBgn0030844
Q8I936	FBgn0052413
Q0KHR2	FBgn0262111
Q5U124	FBgn0050359
Q7K7B0	FBgn0026754
Q9VEJ5	FBgn0261046
A1Z8J9	FBgn0033623
Q9VS63	FBgn0035776
Q9VCK9	FBgn0039091
Q7KUG8	FBgn0053272
Q9VCX4	FBgn0051159
Q8T8W0	FBgn0033286
Q9VPZ7	FBgn0041097
Q9VJM9	FBgn0028645
Q9VS90	FBgn0035799
Q9GQN0	FBgn0053180
Q9VL10	FBgn0260750
Q9VH55	FBgn0037765
A1Z777	FBgn0050378
Q9VJ64	FBgn0032699
Q9VN03	FBgn0037232
Q9V3B8	FBgn0028999
Q8MR93	FBgn0034180
M9PFR8	FBgn0042177
Q7PL26	FBgn0267861
Q9VT40	FBgn0261530
Q9VCJ5	FBgn0043005
Q9VJD6	FBgn0032639
Q9VJP5	FBgn0041103
Q9W4G1	FBgn0029733
P98159	FBgn0002926
Q9VYB9	FBgn0052631
Q9VLZ2	FBgn0031929
Q9V392	FBgn0260011
Q8SXX4	FBgn0261555
Q9VAY3	FBgn0039561
O44224	FBgn0021776
Q8SZL8	FBgn0031544
Q8SYC1	FBgn0263030
Q8SY29	FBgn0036024
Q9VT25	FBgn0036024
A1Z7E4	FBgn0033286
A1Z705	FBgn0033187
Q9VVK3	FBgn0052183
Q9VPZ1	FBgn0040723
Q8SXG1	FBgn0035676
Q9VRT8	FBgn0035676
Q7K7B1	FBgn0025833
Q8MT40	FBgn0025833
Q86NV3	FBgn0259878
Q8SWT7	FBgn0051361
Q9VGD2	FBgn0051361
Q9VGD3	FBgn0051361
Q9N6I4	FBgn0040283
Q01645	FBgn0004175
Q8IRI6	FBgn0264574
Q9VF82	FBgn0266722
Q5BI80	FBgn0031930
Q9VLZ1	FBgn0031930
Q5U108	FBgn0052409
Q8MR24	FBgn0052409
O44113	FBgn0023172
Q8T9E3	FBgn0023172
Q7YU13	FBgn0039227
Q9VP89	FBgn0037042
Q6NLM8	FBgn0034408
Q8MRR2	FBgn0034408
Q965D9	FBgn0034408
Q95SQ2	FBgn0020278
Q95RT3	FBgn0039163
Q7KJN5	FBgn0026379
Q7KJN6	FBgn0026379
Q9U470	FBgn0026379
Q9Y0B5	FBgn0026379
A0A0B4LFU3	FBgn0034408
Q8INE9	FBgn0260659
A1ZB64	FBgn0040733
Q9V449	FBgn0028416
Q9V449	FBgn0028415
Q9VG72	FBgn0038047
Q9VGY1	FBgn0037826
Q9W194	FBgn0050419
Q7JNK2	FBgn0016984
Q94544	FBgn0016984
P29617	FBgn0004595
A1ZAT2	FBgn0034221
Q8MR00	FBgn0034221
Q9VC22	FBgn0039239
Q9W5A7	FBgn0029568
Q9VX62	FBgn0030834
M9PGC5	FBgn0037098
Q5U183	FBgn0037248
Q8IH74	FBgn0037248
Q8IPM0	FBgn0037248
Q9W4L9	FBgn0029701
Q8T3J1	FBgn0051125
Q24339	FBgn0262111
Q7KN55	FBgn0261458
Q9VAP9	FBgn0039633
M9PGH7	FBgn0040372
Q7JW73	FBgn0033373
Q9VH80	FBgn0037741
A0A0B4KFU1	FBgn0260793
Q9W3P2	FBgn0029966
Q0E919	FBgn0034420
Q8SWR0	FBgn0031001
Q9VUV0	FBgn0052150
Q9W4U4	FBgn0029646
Q9Y122	FBgn0027563
Q9VMM8	FBgn0031735
Q9W250	FBgn0034730
Q9VBR7	FBgn0027376
Q0E9C5	FBgn0003396
Q5U0V4	FBgn0050156
Q4V6K4	FBgn0031504
Q9VAV2	FBgn0039588
Q9VVK9	FBgn0052187
Q9VFD6	FBgn0038285
D1YSG4	FBgn0039932
Q7JWE2	FBgn0261989
P05084	FBgn0001180
Q8MT66	FBgn0030340
A0A126GUP6	FBgn0027930
Q8T016	FBgn0033943
A1ZA24	FBgn0034031
Q8T3W0	FBgn0034031
Q9VKE7	FBgn0040968
Q9VV62	FBgn0261799
C5WLM7	FBgn0050414
Q9I7K5	FBgn0069242
Q7JVK1	FBgn0026741
Q8SZV7	FBgn0030984
Q9VWM1	FBgn0030984
Q9W4I7	FBgn0025739
Q8IMI5	FBgn0260440
Q8IPQ2	FBgn0023023
Q9V3N7	FBgn0023023
Q9VND9	FBgn0023023
O96782	FBgn0000163
O96561	FBgn0025739
Q9VRS6	FBgn0250815
Q8ING0	FBgn0051326
Q8SY93	FBgn0051326
Q59DZ7	FBgn0053531
Q9VNS4	FBgn0037178
Q9VNS4	FBgn0037180
Q8IRT6	FBgn0021738
Q8IQ56	FBgn0044419
Q9VES8	FBgn0022344
Q9VHS4	FBgn0037576
Q9W191	FBgn0034994
Q8SXM2	FBgn0040207
Q9NHF0	FBgn0040207
Q9W4X8	FBgn0011566
Q9VTD2	FBgn0036112
P35832	FBgn0004369
Q0E8W6	FBgn0035020
Q8MZ72	FBgn0035020
Q7K036	FBgn0033357
Q7JRC3	FBgn0010053
Q95U55	FBgn0010053
Q3YMX0	FBgn0033820
Q9V787	FBgn0029082
Q9VC42	FBgn0259233
Q9VEW7	FBgn0038416
Q8WRS3	FBgn0261873
Q8SX33	FBgn0023514
Q9W550	FBgn0023514
Q9VZT6	FBgn0035412
Q7K041	FBgn0039077
Q9VCM3	FBgn0039077
Q7YU62	FBgn0051869
Q9VKQ0	FBgn0051869
Q9VHR4	FBgn0037584
Q8SYB8	FBgn0039730
Q8IRZ3	FBgn0052823
Q8IRZ3	FBgn0283432
Q8IRZ3	FBgn0283433
O46205	FBgn0003053
Q7K3V3	FBgn0003053
P91667	FBgn0015589
Q0E9C6	FBgn0050015
Q8SY41	FBgn0266019
Q8SYH4	FBgn0037672
Q9VGW9	FBgn0261380
Q8SZI2	FBgn0029903
Q9VA16	FBgn0024288
Q9VA17	FBgn0024288
Q9U1G9	FBgn0029170
Q9VKV3	FBgn0032252
Q7K0T0	FBgn0005198
Q9U9B0	FBgn0005198
Q9VGR7	FBgn0037878
Q5BHX9	FBgn0032681
Q95RA6	FBgn0032681
Q9VJ84	FBgn0032681
Q8SXI2	FBgn0267398
Q24140	FBgn0004880
Q7KMM2	FBgn0004880
Q86P75	FBgn0004880
Q9VZK2	FBgn0004880
A1Z8R0	FBgn0033668
Q7YU38	FBgn0033668
A0A0B4K7S6	FBgn0263490
Q8IMW5	FBgn0263490
Q8SZY4	FBgn0050104
Q9VBD0	FBgn0243586
Q9VDF7	FBgn0038849
Q9W4J9	FBgn0029710
Q9U1H5	FBgn0029123
A0A0B4KFE8	FBgn0034643
Q9VLI6	FBgn0032061
Q8MLN4	FBgn0035094
Q9VKL8	FBgn0040096
Q8SXY3	FBgn0038462
Q8SZM8	FBgn0038462
Q8IRM1	FBgn0052694
Q9W2Z6	FBgn0052694
Q9W2Z7	FBgn0052694
Q9VTC3	FBgn0036106
Q9VGJ5	FBgn0037937
Q8MQZ4	FBgn0035056
Q9W116	FBgn0035056
Q960C0	FBgn0032514
Q8MT62	FBgn0030349
Q9VYS8	FBgn0030349
Q9W1W9	FBgn0034803
M9PF56	FBgn0264006
Q9W249	FBgn0034731
Q8INW8	FBgn0051798
Q86CZ5	FBgn0002838
Q9VBA8	FBgn0002838
Q86P24	FBgn0038721
Q8IN71	FBgn0038721
Q9VDV4	FBgn0038721
Q9VY79	FBgn0030528
Q9VI65	FBgn0037473
Q5BII2	FBgn0025641
Q8MT16	FBgn0025641
Q9W5A4	FBgn0025641
Q7YTX1	FBgn0037222
Q8T9D0	FBgn0037222
Q9VMZ3	FBgn0037222
Q24086	FBgn0013973
Q9VJI1	FBgn0032603
Q29QL9	FBgn0265272
A8JV11	FBgn0029939
Q7K1E3	FBgn0034518
Q8SWV2	FBgn0029955
Q9VAQ3	FBgn0039629
Q9V8Y9	FBgn0034475
Q9VB94	FBgn0039470
Q9VY09	FBgn0030589
Q9W1H4	FBgn0262619
Q8IR10	FBgn0052570
Q9VGA3	FBgn0038017
A1Z6F4	FBgn0286203
A1Z6F6	FBgn0286203
Q7JQF6	FBgn0286203
M9PD88	FBgn0052446
Q5U1D1	FBgn0039846
Q8IH29	FBgn0039846
Q95RX7	FBgn0039846
Q8MZG3	FBgn0030571
Q8SY84	FBgn0030571
Q9VY29	FBgn0030571
Q8IQN1	FBgn0052152
X2JAX8	FBgn0259734
Q9VVP4	FBgn0036784
Q86NT0	FBgn0030505
Q9GU53	FBgn0030505
Q9VYA6	FBgn0030505
Q9VCN5	FBgn0039069
A4IJ70	FBgn0259714
Q7JVE7	FBgn0025469
Q960R8	FBgn0039528
Q9VB20	FBgn0039528
Q9VJ24	FBgn0032733
Q8SXY5	FBgn0037012
Q8MSR7	FBgn0028894
Q95U58	FBgn0035889
A1Z803	FBgn0033451
Q8SXE5	FBgn0033451
Q7K4I4	FBgn0034275
Q9VBC2	FBgn0039452
Q95RS0	FBgn0265523
M9PI70	FBgn0264908
Q9VUV2	FBgn0264908
Q9VUV3	FBgn0264908
Q9VW27	FBgn0036899
Q2XXV4	FBgn0002878
Q7YU37	FBgn0002878
Q9GTU6	FBgn0002878
Q9VY97	FBgn0002878
M9NGJ4	FBgn0030797
A8DYE0	FBgn0027596
Q8IQA0	FBgn0052371
Q8I0A1	FBgn0264357
A1Z9B1	FBgn0033818
Q6NQX1	FBgn0033818
Q6NQX6	FBgn0033818
Q9VZ60	FBgn0030243
Q9VRC1	FBgn0031132
Q7K1C2	FBgn0033215
Q9VCQ2	FBgn0039059
Q7JR49	FBgn0262515
Q8IQ13	FBgn0051957
Q8SY16	FBgn0052176
Q9VVG9	FBgn0052176
Q9VHS3	FBgn0037577
Q5BIE4	FBgn0034394
Q7JRA7	FBgn0034394
Q95SG2	FBgn0034394
Q9VUQ7	FBgn0036509
A1ZAB3	FBgn0034085
Q4V3F0	FBgn0031837
Q95TY2	FBgn0033654
A0A0B4LHY5	FBgn0028717
Q95NV8	FBgn0032336
Q9VKK5	FBgn0032336
Q8MRF0	FBgn0032881
Q8MKK7	FBgn0034729
Q9W251	FBgn0034729
A8DYH2	FBgn0085220
Q8MS00	FBgn0030090
Q9W2I0	FBgn0261554
Q9VDW5	FBgn0038709
Q9VFU7	FBgn0038156
Q8SZN5	FBgn0033543
Q8SZC2	FBgn0050411
Q8MTU7	FBgn0051265
Q9VEM9	FBgn0051265
Q9VDY9	FBgn0051475
Q9VKX6	FBgn0032235
Q8SYC6	FBgn0038609
Q95RA0	FBgn0040732
Q8MZA7	FBgn0034671
Q9VUS1	FBgn0259236
O77459	FBgn0011236
Q24455	FBgn0263102
Q8T069	FBgn0027655
Q9U999	FBgn0027655
M9NFP8	FBgn0262508
Q8IRT1	FBgn0028491
Q9W4P6	FBgn0028491
X2JCG8	FBgn0028491
Q7KAK2	FBgn0025373
Q94900	FBgn0024963
Q7K1I4	FBgn0029508
Q9W3L4	FBgn0029990
Q6NL34	FBgn0031782
Q9W0L6	FBgn0035173
Q24027	FBgn0005677
O01667	FBgn0014343
Q9VU01	FBgn0014343
P53624	FBgn0259170
Q8IRL4	FBgn0259170
Q7JRF0	FBgn0034974
Q9VFR4	FBgn0038179
A1Z7K4	FBgn0033347
Q7KN99	FBgn0261285
Q7KA80	FBgn0267791
Q9W4G9	FBgn0029725
Q9VYJ5	FBgn0030420
Q24559	FBgn0011584
Q9VL50	FBgn0011584
Q8MQQ5	FBgn0037652
Q9V9W2	FBgn0039857
A1Z6H4	FBgn0259978
Q7K1T1	FBgn0259978
A4V2C3	FBgn0040056
Q5LJP5	FBgn0040056
Q5LJP6	FBgn0040056
Q9VA28	FBgn0039809
Q9VRU0	FBgn0035678
D3DML7	FBgn0032901
Q9VRS8	FBgn0035666
P17207	FBgn0003358
B9A0M5	FBgn0067317
A0A0B4KHR2	FBgn0038686
Q5BI69	FBgn0063495
Q9VST8	FBgn0035960
Q9VU90	FBgn0264001
Q9VU91	FBgn0264001
Q9VT44	FBgn0036040
Q8SXC6	FBgn0029720
Q9W4I0	FBgn0029720
Q8MLY9	FBgn0063368
Q24563	FBgn0266137
Q9Y118	FBgn0283467
Q7JXC6	FBgn0033350
Q9VC86	FBgn0039190
Q8I0F1	FBgn0051538
Q9VQB4	FBgn0031418
Q9XYZ9	FBgn0027590
A0A0B4LID7	FBgn0038745
Q9V9A7	FBgn0042083
Q5U158	FBgn0030344
Q8SZT9	FBgn0030344
Q7KTG0	FBgn0032166
Q86NT5	FBgn0029154
Q9VJV8	FBgn0004407
O02005	FBgn0004407
Q9W0I6	FBgn0283500
Q95TI5	FBgn0003175
Q9U8Q0	FBgn0003175
Q9W244	FBgn0003175
Q7KW16	FBgn0024360
Q8T0L7	FBgn0036684
Q9VVC7	FBgn0036684
Q7KSN0	FBgn0038016
Q8IH78	FBgn0035134
Q9W0R2	FBgn0035134
A0A0B4KHT3	FBgn0038816
Q8SYK4	FBgn0040602
Q59DT6	FBgn0004903
Q8IRB5	FBgn0052251
Q9VZC8	FBgn0035541
Q9W201	FBgn0259145
Q9VHC5	FBgn0037703
Q9W427	FBgn0262730
Q8IQT4	FBgn0036814
Q8MT12	FBgn0036814
Q9V9A8	FBgn0028579
Q9VHV8	FBgn0243512
Q9VRS7	FBgn0035665
Q9VX88	FBgn0030812
M9PFU2	FBgn0036746
Q9VVJ8	FBgn0036746
A1ZA89	FBgn0034072
Q8STB9	FBgn0034072
Q8T0G6	FBgn0034072
Q8WR08	FBgn0034072
Q8WR09	FBgn0034072
Q9GT67	FBgn0034072
Q8MYV6	FBgn0053110
Q9VCY5	FBgn0053110
Q8IN17	FBgn0053092
Q8IN18	FBgn0053092
Q8T0Q8	FBgn0053092
A0A0C4DHF6	FBgn0034072
Q9VLI9	FBgn0260861
Q9VD98	FBgn0038890
Q9W494	FBgn0000394
Q6KCK5	FBgn0031491
Q9VIA7	FBgn0037503
Q8IQR7	FBgn0052185
Q9VC34	FBgn0039228
Q8IQU7	FBgn0052208
Q8IQU8	FBgn0052214
Q8IRD0	FBgn0052267
Q9V6L0	FBgn0053182
Q8SXX5	FBgn0066303
Q9VIM1	FBgn0263355
Q9W3U7	FBgn0263993
Q9W3U8	FBgn0263993
M9PFN0	FBgn0036556
Q9VDZ3	FBgn0010768
Q9VDI6	FBgn0038828
A2VEY9	FBgn0260941
Q9VTV6	FBgn0260941
Q9VPG1	FBgn0036985
P92181	FBgn0020642
Q8MSE7	FBgn0030545
Q9VY55	FBgn0030545
Q9VUS0	FBgn0036522
Q9V8Y2	FBgn0034468
Q9VMC8	FBgn0031822
Q9VTM5	FBgn0261381
Q29QS8	FBgn0034082
Q9VN04	FBgn0261086
Q9VZN4	FBgn0263239
Q9VEC8	FBgn0038571
M9PD12	FBgn0032451
Q9VK62	FBgn0032451
Q8MQY1	FBgn0035383
Q9VZW7	FBgn0035383
O77466	FBgn0025352
Q9W1H8	FBgn0025352
Q9W426	FBgn0029851
Q9VJ82	FBgn0032683
Q9VQ80	FBgn0031393
Q9VDK3	FBgn0038814
Q9W413	FBgn0029858
Q9VGD0	FBgn0037993
Q9VZF3	FBgn0035517
Q9VYX3	FBgn0030313
Q9VIN5	FBgn0040996
A1Z898	FBgn0033526
Q8ST77	FBgn0040324
Q86PA6	FBgn0267821
Q9VMC6	FBgn0031824
Q9VEA4	FBgn0266195
B7Z018	FBgn0265968
Q8T080	FBgn0019890
Q95TL1	FBgn0019890
Q7JVS8	FBgn0033579
Q9VVS1	FBgn0036808
Q8IRF1	FBgn0052298
P56538	FBgn0034915
A0A0B4KF61	FBgn0261086
Q59DZ1	FBgn0259213
Q8T3W3	FBgn0037483
Q9W3I7	FBgn0030014
Q24037	FBgn0005636
O44253	FBgn0016059
Q9VPZ2	FBgn0031324
A1Z9R1	FBgn0033936
P14773	FBgn0263782
Q9VWS9	FBgn0030936
Q9VAM2	FBgn0039656
P00967	FBgn0000053
Q7KNF3	FBgn0026761
Q8IHC2	FBgn0026761
Q8MSU6	FBgn0026761
Q94538	FBgn0011592
Q9VJA9	FBgn0243486
Q9VA23	FBgn0039812
Q9VK35	FBgn0032474
Q8IQI2	FBgn0052106
Q9VLY7	FBgn0041181
Q9VZY3	FBgn0264606
Q8IP51	FBgn0261563
Q8IMA6	FBgn0052000
Q9NFV8	FBgn0041183
Q4V4S9	FBgn0038956
Q9VZS7	FBgn0035420
Q9VSG7	FBgn0035865
Q9VY05	FBgn0030593
A1ZBH5	FBgn0034420
Q9W2I5	FBgn0034612
Q9VQ54	FBgn0031374
Q8IRR2	FBgn0029835
Q9VES5	FBgn0038451
Q9VUH5	FBgn0036447
Q8IN06	FBgn0263048
Q9VCJ9	FBgn0039101
Q9VPS7	FBgn0031275
Q7KSD3	FBgn0023083
A1ZAJ8	FBgn0034160
Q86LG9	FBgn0053508
Q9VI17	FBgn0260766
A1Z9W4	FBgn0264962
Q9VPR0	FBgn0260933
Q9VP76	FBgn0024150
Q8IN10	FBgn0051164
Q9VEP3	FBgn0038469
Q9VXL9	FBgn0030707
A1Z7D2	FBgn0050371
Q9VPA1	FBgn0052432
Q9V430	FBgn0028370
Q9I7L9	FBgn0042175
P18167	FBgn0000594
Q9VH96	FBgn0037727
Q9VSM7	FBgn0052351
Q59DP4	FBgn0250819
A1ZA87	FBgn0034070
Q9VY10	FBgn0030588
Q86BH1	FBgn0260660
Q9VI07	FBgn0037430
Q9VCB7	FBgn0039165
Q9VPC7	FBgn0037014
A1Z8Q9	FBgn0033667
A1Z773	FBgn0050379
Q8IPJ5	FBgn0051636
Q9VRJ1	FBgn0028962
Q9VQR0	FBgn0031538
Q1EC46	FBgn0033139
Q9VGG5	FBgn0037963
Q9VCE0	FBgn0026576
Q9VMP4	FBgn0004620
Q9VLB3	FBgn0032123
Q9W490	FBgn0053080
Q9W2P1	FBgn0034568
P91660	FBgn0010549
Q8IQQ7	FBgn0027660
Q9VBE1	FBgn0039435
Q9VDU0	FBgn0038734
Q9VQZ3	FBgn0031602
Q9VU30	FBgn0036329
Q9VNA0	FBgn0037310
B9A0M4	FBgn0259701
Q9VCV8	FBgn0039009
Q9VVU5	FBgn0027057
O76904	FBgn0004650
Q9VMN9	FBgn0031725
Q9VA60	FBgn0039784
Q9VK52	FBgn0040509
Q9VVC9	FBgn0036686
Q9VRK6	FBgn0035598
Q7K284	FBgn0033842
Q9VG29	FBgn0038083
Q9W1D3	FBgn0034957
Q9W1S1	FBgn0046253
Q9U3W7	FBgn0053196
Q9W472	FBgn0029810
Q7Z020	FBgn0035934
Q8IM95	FBgn0039927
Q9VW80	FBgn0036939
Q9VHH2	FBgn0260935
Q9W093	FBgn0035267
